start,content
674.0,MULTIPLICATION BUILD the RESULT BACK UP Recognize that we have a problem we are solving many times If a = 5 and b = 4 5*4 is 5+5+5+5 Decompose the original problem into Something you know and. the same problem again. Original problem is using * between two numbers 5*4 Similar = 5+ 5*3 problem = 5+(5+ 5*2 )) = 5+(5+(5+(5 ))) 6.100L Lecture 15
708.0,MULTIPLICATION BUILD the RESULT BACK UP Recognize that we have a problem we are solving many times If a = 5 and b = 4 5*4 is 5+5+5+5 Decompose the original problem into Something you know and the same problem again Original problem is using * between two numbers 5*4 := 5+ 15 ) =5+5+ 10 )) = 5+(5+(5+( 5 ))) 6.100L Lecture 15
724.0,16
728.0,10
732.0,Somethingyou the same probler Original problem Onginal roblen
734.0,Somethingyouknov the same problem again Original problem is using * b 5*4 Original 5+ 15 problem = 5+5+10 =5+5+5+5 6.100L
736.0,Something the same pro Original proble +C problem =5+5+ =5+5+5
738.0,Som the Origina Original problem
746.0,S1
748.0,"MULTIPLICATION - RECURSIVE and BASE STEPS Recursive step a*b=a+a+a+a+..+a Decide how to reduce problem to a simpler/smaller version e++e+e+e+e= of same problem, plus simple operations =a+a* (b-1) 6.100L Lecture 15"
750.0,"MULTIPLICATION - RECURSIVE and BASE STEPS Recursive step e++e+e+e+e=qe Decide how to reduce problem to a simpler/smaller version =a+a+a+a++a of same problem, plus simple operations =a+a* b-1) 6.100L Lecture 15"
764.0,"MULTIPLCATION - RECURSIVE and BASE STEPS Talking:An Recursive step e++e+e+e+eqe Decide how to reduce b times problemto a simpler/smaller version =a+a+a+a+ +a of same problem, plus b-1 times simple operations =a+a* b-1) 6.100L Lecture 15"
768.0,"MULTIPLICATION -E RECURSIVE and BASE STEPS Recursive step a*b=a+a+a+a+.+a Decide how to reduce b times problem to a simpler/smaller version =a+a+a+a+.. of same problem, plus b-1 times simple operations =a+a* b-1) 6.100L Lecture 15"
776.0,"MULTIPLICATION - RECURSIVE and BASE STEPS Recursive step a*b a+a+a+a+..+a Decide how to reduce b times problem to a simpler/smaller version a +a +a of same problem, plus b-1 times simple operations * (b-1) recursive a reduction 6.100L Lecture 15"
786.0,"MULTIPLICATION - RECURSIVE and BASE STEPS Recursive step a*b Decide how to reduce b times problemto a simpler/smaller version +a + a of same problem, plus b-1 times simple operations (b-1) recursive a reduction 6.100L Lecture 15"
814.0,"MULTIPLICATION - RECURSIVE and BASE STEPS Recursive step a*b a+a+a+a+.+a Decide how to reduce b times problem to a simpler/smaller version +a+a + a of same problem, plus b-1 times simple operations * (b-1) recursive a Base case reduction Keep reducing problem until reach a simple case that can be solved directly . Whenb=1, a*b=a 6.100LLecture 15"
840.0,"MULTIPLICATION - RECURSIVE CODE Python Tutor LINK Recursive step Ifb!=1,a*b=a+a*b-1 Base case .If b = 1, a*b = a def mult recur(a, b): if b == 1: return a else: return a + mult recur(a, b-1) 6.100L Lecture 15"
850.0,"MULTIPLICATION - RECURSIVE CODE Python Tutor LINK Recursive step Ifb!=1a*b=a+a*b-1) Base case .If b=1,a*b =a V def mult recur(a, b):. ifb==1: return a else: return a + mult recur(a, b-1) 6.100L Lecture 15"
858.0,"MULTIPLICATION - RECURSIVE CODE Python Tutor LINK Talking:Ar Recursive step Ifb!=1,a*b=a+a*b-l) Base case If b =1, a*b =a def mult recur(a, b):. if b == 1: return a else: return a + mult recur(a, b-1) 6.100L Lecture 15"
876.0,"MULTIPLICATION - RECURSIVE CODE Python Tutor LINK Recursive step Ifb!=1,a*b=a+a*b-1) Base case If b = 1, a*b = a def mult recur(a, b) if b == 1: return a else: return a + mult recur(a, b-1) 6.100L Lecture 15"
904.0,"MULTIPLICATION - RECURSIVE CODE Python Tutor LINK Talking:An Recursive step Ifb!=1,a*b=a+a*b-l Base case .If b= 1, a*b =a def mult recur(a, b) if b == 1: base case return a else: return a + mult recur(a, b-1) 6.100LLecture 15"
910.0,"MULTIPLICATION - RECURSIVE CODE Python Tutor LINK Recursive step Ifb!=1,a*b=a+a*b-1 Base case . If b = 1, a*b = a def mult recur(a, b) if b == 1: base case return a recursive step else: return a + mult recura, b-1) 6.100L Lecture 15"
920.0,"MULTIPLICATION - RECURSIVE CODE Python Tutor LINK Talking:An Recursive step Ifb!=1,a*b=a+a*b-1 Base case Ifb=1a*b=a def mult recur(a, b) if b == 1: base case return a recursive step else: return a + mult recur(a, b-1) 6.100L Lecture 15"
938.0,"MULTIPLICATION - RECURSIVE CODE Python Tutor LINK Talking: Anae Recursive step Ifb!=1a*b=a+a*b-1 Base case Ifb=1,a*b=a def mult recur(a, b) if b == 1: base case return a recursive step else: return a + mult recur(a, b-1). 6.100L Lecture 15"
940.0,"MULTIPLICATION - RECURSIVE CODE Python Tutor LINK Talking: Ana Recursive step Ifb!=1a*b=a+a*b-1 Base case Ifb=1,a*b=a def mult recura, b) ifb==1: base case return a recursive step else: return a + mult recur(a, b-1) 6.100L Lecture 15"
986.0,"Python Tutor code visualizerVi C pythontutor.com/visualize.html#mode=display Q X 0 MIT Other AIMOOC 6.00 Drive Canvas: 6.100A Canvas 6.100B 6.0001+2Canvas 6.100L6.100LPhysicscheckoff Other bookmark 1 def mult_recura,b: 2 ifb==1 return a Frames Objects Talking Ana 3 4 else: Global frame function 5 return a+ mult recura,b-1 mult_recura,b) mult_recur 6 7printmult_recur5,4) Edit this code line that just executed next line to execute 0 <First Prev Next> Last>> Step2 of 18 Customize visualization why_are there ads? I unsupported features Generate permanent link course.7wz2_mor.tar.gz Show all + X 3:21 PM"
1020.0,"- C pythontutor.com/visualize.html#mode=display Q X MIT Other AIMOOC 6.00 Drive Canvas: 6.100A Canvas 6.1006 6.0001+2Canvas 6.100L6.100LPhysics checkof Other bookmark 1 def mult_recura,b 2 ifb=1 - return a Frames Objects Talking: Ana 3 4 else: Global frame function 5 return a + mult_recura, b-1 mult_recura,b) mult_recur 6 7printmult_recur5,4 mult_recur Edit this code a 5 line that just executed b 4 next line to execute 0 <<First Prev Next> Last>> Step 3 of 18 Customize visualization why_are there ads? I unsupported features Generate permanent link course.7wz2_mor.tar.gz Show al + X 322 PM"
1110.0,"Python Tutor code visualizer. Vis + C pythontutor.com/visualize.html#mode=display Q G MIT Other AI MOOC 6.00 Drive Canvas: 6.100A Canvas 6.100B 6.0001+2Canvas 6.100L 6.100LPhysicscheckof Other bookmark +1 def mult_recura,b: if b ==1 - = 2 Frames Objects Talking: Ana 3 return a 4 else: Global frame function +5 return a + mult_recura, b-1 mult_recur(a,b) mult_recur 6 7printmult_recur5,4)) mult_recur Edit this code as line that just executed next line to execute 0 mult_recur a 5 <First <Prev Next> Last>> b 3 Step 9 of 18 Customize visualization mult_recur 5 b 2 why are there ads? I unsupported features course.7wz2_mor.tar.gz Show all x 323 PM"
