start,content
382.0,"ile C:Users\anabe(Docu uments\MIT\6.0001L(fa22\Lectures\/lec11.p) lec11.py* Objec 21 Console 1/A 22 \6.0001L1fa22\Lectures 23 ############ YOU TRY IT ############### \lec12 wordle.py 1ine 600 in 24 <module> 25 # returns a new list and this one mutates the parameter L (a p1ay_game() 26 def remove_all(L, e): 27 File ""C:\Users\anabe\Documents\MIT 28 L is a list \6.00e1L\fa22\Lectures 29 Mutates L to remove all elements in L that are equal to \lec12_wordle.py"", line 585, in 30 Returns None. play_game 31 result = make_wordle(guess, 32 # your code here secret) 33 # make a copy 34 Lnew = L[:] File ""C:\Users\anabe\Documents\MIT 35 # clear the list \6.0001L\fa22\Lectures 36 L.clear#L becomes \1ec12_wordle.py""line 547in 37 # add bac elements that do not equal e make wordle 38 for i in range(len(secret)): 39 40 #Lin=[12,2,2] TypeError: object of type 'function'. 41 # remove_all(Lin, 2) has no len() 42 # print(Lin) # prints [1] 43 IPython console History LSP Python:ready conda Python 3.8.5 Line 36, Col 30 ASCIE Mem 54"
394.0,"de Edit Search Sourge Bun Debug Cgnsoles Projects Iools View Help ments\MIT\6.0001L\fa22(Lectures/lec11.p) lec11.py* Objec 21 22 \6.00e1LAfa22\Lectures 23 ############ YOU TRY IT ############### \lec12 wordle.py 1ine 600 in 24 # This one is similar to remove elem from Lec1e except that <module> 25 # returns a new list and this one mutates the parameter L (a p1ay_game() 26 def remove_all(L, e): 27 File ""C:\Users\anabe\Documents\MIT 28 Lis a list \6.0001L\fa22\Lectures 29 Mutates L to remove all elements in L that are equal to \lec12_wordle.py"", line 585, in 30 Returns None. play_game 31 result = make_wordle(guess, 32 # your code here secret) 33 # make a copy 34 Lnew = L[:] File""C:\Users\anabe\Documents\MIT 35 #clear the list \6.0001L\fa22\Lectures 36 L.clear#L becomes[ \1ec12_wordle.py""line 547in 37 # add back elements that do not equal e I make_wordle 38 for n in for i in range(len(secret)): 39 40 TypeError: object of type 'function'. has no len() 41 #Lin=[122,2] 42 # remove_all(Lin, 2) 43 #print(Lin) #prints [17 IPython console History LSP Python:ready conda (Python 3.8.5 Line 38, Col 14 ASCE Mem 54d"
414.0,"ile EE C:Users\anabe(Docu ec11.py* Objec 21 Console 1/A 22 \6.00e1L1fa22\Lectures 23 ############ YOU TRY IT ############### \lec12_wordle.py1ine 600 in 24 # This one is similar to remove elem from Lec10 except that <module> 25 # returns a new list and this one mutates the parameter L (a p1ay_game() 26 def remove_all(L, e): 27 File ""C:\Users\anabe\Documents\MIT 28 Lis a list 6.0001Lfa22Lectures 29 Mutates L to remove all elements in L that are equal to \lec12_wordle.py"", line 585, in 30 Returns None. play_game 31 result = make_wordle(guess, 32 # your code here secret) 33 # make a copy 34 Lnew = L[:] FileC:\Users\anabe\Documents\MIT 35 # clear the list \6.0001L\fa22\Lectures 36 L.clear#L becomes[] \1ec12 wordle.py1ine 547,in 37 # add back elements that do not equal e I make_wordle 38 for n in Lnew: for i in range(len(secret)): 39 if e != n: 40 L.append(e) TypeError: object of type 'function'. 41 has no len() 42 43 #Lin=[122,27 IPython console History LSP Python:ready Line 40, Col 24 ASCE Mem 54"
432.0,"ments\MIT,6.0001L)\fa22(Lectures)/ec11.py lec11.py* Object 28 L is a list 29 Mutates L to remove all elements in L that are equal to \6.0001L\fa22\Lectures 30 Returns None. \lec12 wordle.py"" 1ine 600 in 31 III <module> 32 # your code here. p1ay_game() 33 # make a copy 34 Lnew = L[:] File ""C:\Users\anabe\Documents\MIT 35 # clear the list 6.0001L\fa22\Lectures 36 L.clear) # L becomes [] \lec12_wordle.py"", line 585, in. 37 # add back elements that do not equal e play_game 38 for n in Lnew: result = make_wordle(guess, 39 if e != n: secret) 40 L.append(e) 41 File""C:\Users\anabe\Documents\MIT I 42 6.0001L\fa22\Lectures 43 #Lin=[12,2,2] \lec12_wordle.py""line 547, in 44 #remove_allLin, 2 make_wordle 45 # print(Lin) # prints [1] for i in range(len(secret)):. 46 47 #Lin= [1,2,2,2] TypeError: object of type 'function' 48 # remove_all(Lin, 1) has no len() 49 # print(Lin) #prints[222] 50 IPython console History conda (Python 3.8.5) Line 40, Col 24 ASC Mem 54 +"
436.0,secret) .eaeiLAfazzrLectures 547 ec12 aordle.py make wordle for i in range(len(secret)): TypeError: object of type 'function has no len
440.0,secret) nabe\Documents\MIT 9231l fa22 Lectures 547 lec12 wordle.o sake wordle for i in range(len(secret)): TypeError: object of type 'function has no len) 8
442.0,secret) fa2z Lectures 547. nake wordle for i in range(len(secret)): JypeError: object of type 'function has no len()
444.0,result =make secret nabe DocumentsimIl 547 make wordle for i in range(len(secret)): lypeError: object of type 'function has no len() HM10480060
446.0,1111
452.0,"ile lec11.py* Objec 23 ############ YOU TRY IT ############### Console 1/A 24 # This one is similar to remove elem from Lec1e except that 16.0001L\fa22\Lectures 25 # returns a new list and this one mutates the parameter L (a \lec12 wordle.py 1ine 600 in 26 def remove al1L e: <module> 27 No documentation available p1ay_game() 28 29 30 Returns None. \6.0001L\fa22\Lectures 31 \lec12_wordle.py"", line 585, in 32 # your code here play_game 33 # make a copy result = make_wordle(guess,. 34 Lnew = L[:] secret) 35 # clear the list 36 L.clear() # L becomes [] FileC:\Users\anabe\Documents\MIT 37 # add back elements that do not egual e 6.0001L\fa22\Lectures 38 for n in Lnew:. \1ec12 wordle.py1ine 547,in 39 if e != n: make_wordle 40 L.append(e) for i in range(len(secret)): 41 42 TypeError: object of type 'function'. has no len() 43 #Lin=[122,2] 44 # remove_alLin, 2 45 # print(Lin) #prints [1] IPython console conda (Python 3.8.5) Line 26, Col 17 ASCE Mem 54d +"
