start,content
460.0,"Edit Search Source Run Debug Consoles Projects Tools View Help C:\Users\anabe,Documents(MIT\6.0001Lfa22)Lectures)/ec21.py lec21.py 4 ## ExAMPLE: timing a program D 5 ## 6 In [274]: 7 # constant fcn In [274]: 8 def ctofc 9 return c*9.0/5 +32 In [274]: 10 11 #Linear fcn --finds 0+1+2+...+x 12 def mysum(x In [274]: 13 total = 0 for i in range(x+1): In [274]: 14 15 total += i 16 return total In [274]: 17 18 # quadratic fcn -- finds n*n inefficiently In [274]: 19 def square(n): 20 In [274]: sqsum =0 21 for i in range(n): In [274]: 22 for j in range(n): 23 sqsum += 1 In [274]: 24 return sqsum 25 26 # helper function to show timing In [275]: IPython conso condaPython 3.8.5 Line 15, Col 14 dem 82 + RX"
466.0,"Edit Search Source Run Debug Consoles Projects ToolsView Help C:\Users\anabe,Documents)MIm)6.0001L\fa22(Lectures)lec21.py Object lec21.py 4 ## ExAMPLE: timing a program Console 1/A 5 ## In [274]: 6 7 # constant fcn In [274]: 8 defctofc 9 return c*9.0/5 +32 In [274]: 10 11 #Linearfcn --finds 0+1+2+..+x 12 def mysumx In [274]: 13 total = 0 14 for i in range(x+1): In [274] 15 total += i 16 In [274]: retyrn total 17 18 # quadratic fcn -- finds n*n inefficiently In [274]: 19 def square(n): In [274]: 20 sqsum =0 21 for i in range(n): 22 for j in range(n) In [274]: 23 sqsum += 1 In [274]: 24 return sqsum 25 26 # helper function to show timing In[275 peas uopd dST IPython console conda Python 3.8.5 Lne 16,Co8 Mem 82"
472.0,"Edit Search Source Run Debug Consoles Projects ToolsView Help \Users\anabe,Documents\MIT\6.0001L(fa22\Lectures/lec21.p) Source Console Object lec21.py 4 ## ExAMPLE: timing a program Console 1/A 5 ## 6 In [274]: 7 # constant fcn In [274]: 8 def c_to_fc): 9 return c*9.0/5 +32 In [274]: 10 11 #linear fcn --finds 0+1+2+...+x 12 def mysumx In [274]: 13 total = 0 for i in range(x+1): In [274]: 14 15 total += i 16 retarn total In [274]: 17 18 # quadratic fcn -- finds n*n inefficiently In [274]: 19 def square(n): 20 In [274]: sqsum =0 21 for i in range(n): 22 for j in range(n): In [274]: 23 sqsum += 1 In [274]: 24 return sqsum 25 26 # helper function to show timing In[275 IPython console LSP Python:ready conda Python 3.8.5) Line 16,Col 8 lem 82 x"
476.0,"ile Edit Search Source Run Debug Consoles Projects \Users\anabe(Documents\MIT\6.0001L(fa22(Lectures)/ec21.p) ource Console Object lec21.py 6 Console 1/A 7 # constant fcn 8 In [274]: defc_tofc 9 return c*9.0/5 +32 In [274]: 10 11 #Linear fcn --finds 0+1+2+...+x In [274]: 12 def mysum 13 total =0 14 for i in range(x+1): In [274]: 15 total += i returntotal In [274]: 16 17 18 # quadratic fcn --finds n*n inefficiently In [274]: 19 def square(n): 20 In [274]: sqsum =0 21 for i in range(n): 22 for j in rangen): In [274] 23 sqsum += 1 In [274]: 24 return sqsum 25 In [274]: 26 # helper function to show timing 27 def time_wrapperf, L): 28 In [275] print'Timing'f. name IPython console LSP Python:ready conda Python 3.8.5) Line 16,Col 8 em82 +"
488.0,17 18 # quadratic 19 def square 20 sqsum= 21 for i il for return per fu time_wr print(
490.0,17 18 quodratic fcn 19 def squaren 20 sqsum=0 21 for i in range forj inra sqsum return sqsum per funceton time_wrapper(f print('Tmint
492.0,"17 18 # guadratic fcn.-Find 19 def squaren: 20 sqsum =0 21 for i in rangen: 10 for j in range sqsum +=1 return sqsum per function to st time_wrapperfL orint('Timing,f."
496.0,17 18 gwrgclc fen_- ftnas 19 def squaren 20 sqsum=0 21 for i in rangen: forj in rangen: 5qsum+=1 return sqsum r funcelod to ane time_wrapperFL): orint ning.f. na
498.0,"Edit Search Source Run Debug Consoles Projects ToolsView DGE C:)Users\anabe(Documents)MIT),6.0001L)\fa22\Lectures)/ec21.py Source Console. Object lec21.py 6 Console 1/A 7 # constant fcn 8 In [274]: defc_tofc 9 return c*9.0/5 +32 In [274]: 10 11 #Linear fcn --finds 0+1+2+...+x In [274]: 12 def mysumx 13 total =0 14 for i in range(x+1): In [274]: 15 total += i In [274]: 16 return total 17 18 In [274]: # guadratic fcn --finds n*n inefficiently 19 def square(n): 20 In [274]: sqsum =0 21 for i in rangen 22 for j in range(n)I In [274]: 23 sqsum +=1 24 In [274]: return sqsum 25 In [274]: 26 # heLper function to show timing 27 def time_wrapperf, L): 28 In [275] print'Timing',f. name IPython consol LSP Python:ready conda Python 3.8.5 Lne 22 Co27 Mem 82"
516.0,"Edit Search Source RunDebug ConsolesProjects E \Users\anabe\Documents\MIT\6.0001L(fa22\Lectures)lec21.py lec21.py 6 7 # constant fcn 8 def c_toint[x]) -> integer intx, base=10)-> integer 9 retu 10 Convert a number or string to an integer or return 0 if no arguments are given. If 11 #Linearx is a number return x. int . For floating point numbers this truncates 12 def mysutowards zero. 13 tota 14 for If x is not a number or if base is given, then x must be a string, bytes or 15 bytearray instance representing an integer literal in the given base. The literal 16 17 10.Valid bases are 0 and 2-36. 18 19 def squa>>>int'0b100', base=0) 4 20 sqsuClick anywhere in this tooltip for additional help 21 for in rangen: 22 for j in range(n): In [274] 23 sqsum +=1 24 In [274]: return sqsum 25 In [274]: 26 # helper function to show timing 27 def time_wrapperf,L): 28 In [275] print('Timing',f.name IPython consol LSP Python:read"
520.0,"de Edit Search Source Run Debug Consoles Projects ToolsView Help DG Wsers(anabe\Documents\MIT\6.0001L(fa22(Lectures\/ec21.p) ource Console Object lec21.py 6 Console 1/A 7 # constant fcn 8 In [274]: def c tofc 9 return c*9.0/5 +32 10 In [274] 11 #Linear fcn --finds 0+1+2+...+x In [274]: 12 def mysumx 13 total =0 14 for i in range(x+1): In [274]: 15 total += i In [274]: 16 return total 17 18 # guadratic fcn --finds n*n inefficiently In [274]: 19 def square(n): 20 In [274]: sqsum =0 21 for i in rangen): I 22 for j in rangen): In [274] 23 sqsum +=1 24 In [274]: return sqsum 25 In [274]: 26 # helper function to show timing 27 def time_wrapperf,L: 28 In [275] print'Timing',f. name IPython conso conda Python 3.8.5 Line 23, Col 18 lem 82 X"
522.0,"TIMING A PROGRAM Use time module import time Recall that importing means to def c to f(c): bring in that class return c*9.0/5 + 32 into your own file tstart = time.time() Start clock c to f(37) Call function dt = time.time() - tstart Stop clock print(dt, ""s,"") 6.100L Lecture 21"
536.0,"TIMINGAPROGRAM Use time module mport time Recall that importing means to def c to f(c): bring in that class return c*9.0/5 + 32 into your own file tstart = time.time() Start clock Call function Stop clock dt=time.time(- tstart print(dt,s,) 6100l Lectre 21"
538.0,"TIMINGA PROGRAM Use time module import time Recall that importing means to c to f(c): bring in that class return c*9.0/5 + 32 into your own file tstart= time.time() Start clock c to f(37) Call function t = time.time() - tstart Stop clock print(dt,""s,"") 6 100L Lecture 21"
586.0,"Source Console Object lec21.py 13 total = 0 Console 1/A 14 for i in range(x+1): 15 total += i In [274]: 16 return total In [274]: 17 18 # quadratic fcn -- finds n*n inefficiently In [274]: 19 def square(n): 20 sqsum=0 21 for i in range(n): In [274]: 22 for j in range(n): In [274]: 23 sqsum += 1 T 24 return sqsum 25 In [274]: 26 # helper function to show timing 27 In [274]: def time_wrapperf, L: 28 print('Timing',f._name_) 29 for i in L: In [274]: 30 t = time.time) 31 f(i) In [274]: 32 dt = time.time()-t 33 In [274]: print f""{f._name }{i}took{dt} sec"" 34 35 In [275] ##creates a List/1 10, 100,... to test differen Python conso conda Python3.8.5 Line 21,Col 23"
588.0,"Edit Search Sourge Bun Debug Cgnsoles Projects Iools yiew Help E \Users)anabe\Doc ments\MIT\6.0001L\fa22(Lectures\lec21.py Source Console Object ec21.py 15 total += i Console 1/A 16 return total 17 In [274] 18 # quadratic fcn -- finds n*n inefficiently 19 def square(n): In [274]: 20 sqsum =0 21 for i in rangen: In [274] 22 for j in range(n): In [274]: 23 sqsum +=1 24 return sqsum 25 I In [274]: 26 # helper function to show timing 27 def time_wrapper(f, L): In [274]: 28 print'Timingf.name 29 for i in L: In [274]: 30 t = time.time 31 fi In [274]: 32 dt=time.time-t 33 print f""{f._name_}{i} took{dt} sec"" In [274]: 34 In [274]: 35 ##creates a list [1, 10, 100 ...] to test differen 36 LN=[1] 37 for i in range8: In [275]: IPython consol conda Python 3.8.5 Line 21, Col 23"
590.0,"e s s Bnq ung ans e \Users)anabe(Documents\MIT\6.0001L(fa22\Lectures)lec21.py Source ConsoleObject lec21.py 15 total += i Console /A 16 return total In [274]: 17 18 # quadratic fcn --finds n*n inefficiently def square(n): In [274]: 19 20 sqsum = 0 In [274]: 21 for i in rangen): 22 for j in range(n): In [274]: 23 sqsum += 1 24 return sqsum 25 I In [274]: 26 # helper function to show timing In [274] 27 def time_wrapper(f, L): 28 printTimingf.name 29 for i in L: In [274]: 30 t =time.time 31 fi) In [274]: 32 dt =time.time-t 33 print f""{f._name_}{i} took{dt} sec"" In [274]: 34 In [274]: 35 ##creates a list [1 10, 100 ...] to test differen 36 LN=[1] 37 for i in range8: In [275] IPython conso LSP Python:ready condaPython 3.8.5 Line 21,Col 23"
596.0,"ECNCEHE 15 total +=i 16 return total 214 In[274]: def squaren: In[274] sqsum=0 for i in rangen): In[274] 12 for j in rangen: In [274] sqsum +=1 24 return sqsum In[274]: # helper function to s def time_wrapper(f,L) In[274] print'Timing'f._name_) In [274] for i in L: 10 t=time.time 11 In [274]: fi 32 dt =time.time-t 33 print f[F.name_Xi) tonk {dt} ser In [274] 34 35 In[274] 36 LN=[1] In [275] E7 for i in range8:"
598.0,"BE EOECHCEHE 15 total += i 16 return total 17 In [274]: 18 ywdroric fuo 19 In [274] def squaren): sqsum =0 for i in rangen In [274] for j in rangen): In[274] sqsum+=1 return sqsum 2 In [274]: # helper function to www tamino In[274]: def time_wrapper(f, L): printTiming'f.name In[274] for i in L: t = time.time In[274] on fi 32 dt = time.time()-t 33 print s{Fname }{i} took{dt} sec In [274]: 34 In[274] 35 creates p s sedee ro-zesuifjeeem 36 LN=[1] In [275]: 37 for i in range8:"
600.0,"EOCHHE 15 total += i Cle 16 return total 17 In [274]: 89 Finro tt nefaennt def squaren: In[274] sqsum =0 for i in rangen In [274] for j in rangen): In [274] sqsum += return sqsum In [274]: helper function to sho cAmane def time_wrapper(f, L): In [274]: print'Timingf.name In [274] for i in L: t = time.time) In [274] fi dt=time.time-t print fname H{i}) took {dr}sec In [274]: 35 #crectes nis f es In274]: 51 36 LN=[1] In[275] 37 for i in range8:"
602.0,"\Users\anabe,Documents\MIT,6.0001L(fa22\Lectures)/lec21.py ource Console Object lec21.py 15 total += i Console 1/A 16 return total 17 In [274]: 18 # quadratic fcn -- finds n*n inefficiently In [274]: 19 def square(n): 20 sqsum =0 21 for i in rangen In [274]: 22 for j in range(n):. In [274]: 23 sqsum +=1 24 return sqsum 25 In [274]: 26 # helper function to show timing In [274] 27 def time_wrapper(f, L): 28 print'Timingf.name 29 for i in L: In [274]: 30 t = time.time() 31 fi In [274]: 32 dt =time.time-t 33 print f""{f._name_}{i} took{dt}sec"") In [274]: 34 In [274]: 35 ##creates a list [1, 10, 100, ...] to test differen 36 LN=[1] 37 for i in range(8: In [275]: conda Python 3.8.5 Line 21, Col 23 +"
